Time,Global_ID,Local_ID,Lane_Path,Final_Lane,Unique_Key,Radar_Dist,Radar_Vel,Track_Vel,Score,BBox_W,BBox_H,Ref_U,Ref_V,Proj_U,Proj_V,Delta_U,Delta_V,Pixel_Error,RU,RV,Is_Matched
1771833232.0139258,55,7,IN3,IN3,7(IN3),40.243620121016995,36.564295578002934,36.607817217803586,37.60239661198319,203.0,206.0,716.0,976.0,695.0,890.0,-21.0,-86.0,88.52683209061533,-0.10344827586206896,-0.4174757281553398,1
1771833232.0139258,35,4,OUT1,OUT1,4(OUT1),41.93971136332585,,0.0,39.71006608699658,222.0,191.0,1254.0,946.0,,,,,,,,0
1771833232.0139258,19,3,OUT1,OUT1,3(OUT1),56.89615510700901,,0.0,62.826170101081715,158.0,133.0,1149.0,844.0,,,,,,,,0
1771833232.0139258,11,1,OUT1,OUT1,1(OUT1),56.8961562969168,,0.0,35.17909305657992,115.0,87.0,1071.0,671.0,,,,,,,,0
1771833232.0139258,0,2,OUT1,OUT1,2(OUT1),56.896156064823714,,11.174677791629255,65.3339293274512,164.0,111.0,1135.0,763.0,,,,,,,,0
1771833232.0562196,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,80.0,55.0,680.0,561.0,,,,,,,,0
1771833232.0562196,70,8,OUT3,OUT3,8(OUT3),64.75984904741244,29.887337493896485,29.668407060108024,79.48337733343257,162.0,113.0,1517.0,749.0,1432.0,757.0,-85.0,8.0,85.37564055396598,-0.5246913580246914,0.07079646017699115,1
1771833232.0562196,68,8,IN2,IN2,8(IN2),-1.0,,37.091390340081574,71.94947310590324,75.0,73.0,651.0,607.0,,,,,,,,0
1771833232.0562196,65,7,OUT3,OUT3,7(OUT3),-1.0,,31.303302752012833,60.482135335394595,133.0,105.0,1433.0,672.0,,,,,,,,0
1771833232.0562196,64,6,OUT3,OUT3,6(OUT3),79.56210664787089,204.28313598632812,30.96773522361986,57.9118857048448,99.0,81.0,1329.0,617.0,1351.0,625.0,22.0,8.0,23.40939982143925,0.2222222222222222,0.09876543209876543,1
1771833232.0562196,62,7,IN2,IN2,7(IN2),46.10285046198724,49.2823127746582,49.34129421961443,36.54509886878974,203.0,156.0,429.0,914.0,385.0,922.0,-44.0,8.0,44.721359549995796,-0.21674876847290642,0.05128205128205128,1
1771833232.0562196,55,7,IN3,IN3,7(IN3),-1.0,,36.607817217803586,37.52719181875922,210.0,210.0,718.0,987.0,,,,,,,,0
1771833232.0562196,35,4,OUT1,OUT1,4(OUT1),41.93971136332585,,0.0,39.71006608699658,222.0,192.0,1255.0,947.0,,,,,,,,0
1771833232.0562196,19,3,OUT1,OUT1,3(OUT1),-1.0,,0.0,62.826170101081715,158.0,132.0,1149.0,843.0,,,,,,,,0
1771833232.0562196,11,1,OUT1,OUT1,1(OUT1),56.896155383978645,,0.0,35.17909305657992,113.0,86.0,1068.0,670.0,,,,,,,,0
1771833232.0562196,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,10.41581579906843,65.3339293274512,164.0,110.0,1134.0,762.0,,,,,,,,0
1771833232.0998175,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,82.0,56.0,680.0,562.0,,,,,,,,0
1771833232.0998175,70,8,OUT3,OUT3,8(OUT3),79.56210569809883,30.84118766784668,30.05298722767567,79.41474925072887,161.0,110.0,1513.0,747.0,1431.0,743.0,-82.0,-4.0,82.09750300709517,-0.5093167701863354,-0.03636363636363636,1
1771833232.0998175,68,8,IN2,IN2,8(IN2),-1.0,,37.61456557964456,71.94947310590324,76.0,73.0,651.0,607.0,,,,,,,,0
1771833232.0998175,65,7,OUT3,OUT3,7(OUT3),79.40791717944626,31.318114471435546,31.309126607732278,60.516387491645546,132.0,105.0,1431.0,671.0,1386.0,645.0,-45.0,-26.0,51.97114584074513,-0.3409090909090909,-0.24761904761904763,1
1771833232.0998175,64,6,OUT3,OUT3,6(OUT3),79.5621017752938,31.318114471435546,31.105575856043103,57.930354654572554,99.0,79.0,1328.0,615.0,1386.0,645.0,58.0,30.0,65.29931086925804,0.5858585858585859,0.379746835443038,1
1771833232.0998175,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,204.0,157.0,427.0,918.0,,,,,,,,0
1771833232.0998175,55,7,IN3,IN3,7(IN3),-1.0,,36.607817217803586,37.52719181875922,212.0,211.0,717.0,990.0,,,,,,,,0
1771833232.0998175,35,4,OUT1,OUT1,4(OUT1),41.86261579241159,,0.0,39.71006608699658,222.0,192.0,1255.0,947.0,,,,,,,,0
1771833232.0998175,19,3,OUT1,OUT1,3(OUT1),-1.0,,0.0,62.826170101081715,158.0,132.0,1149.0,843.0,,,,,,,,0
1771833232.0998175,11,1,OUT1,OUT1,1(OUT1),56.896155383978645,,0.0,35.17909305657992,113.0,88.0,1069.0,673.0,,,,,,,,0
1771833232.0998175,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,9.633553925456448,65.3339293274512,163.0,110.0,1133.0,762.0,,,,,,,,0
1771833232.1440449,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,84.0,57.0,680.0,563.0,,,,,,,,0
1771833232.1440449,70,8,OUT3,OUT3,8(OUT3),72.39226539302527,30.443750381469727,30.18112690912294,79.29852183509536,159.0,109.0,1511.0,745.0,1412.0,746.0,-99.0,1.0,99.00505037623081,-0.6226415094339622,0.009174311926605505,1
1771833232.1440449,68,8,IN2,IN2,8(IN2),99.91520005653427,39.10789833068848,38.14529391979349,70.7212896258076,76.0,73.0,651.0,608.0,,,,,,,,0
1771833232.1440449,65,7,OUT3,OUT3,7(OUT3),64.75984799532831,30.046313095092774,30.85935692728624,60.4561059384499,130.0,104.0,1429.0,669.0,1412.0,746.0,-17.0,77.0,78.85429601486528,-0.13076923076923078,0.7403846153846154,1
1771833232.1440449,64,6,OUT3,OUT3,6(OUT3),94.82692539534361,25.5950065612793,30.574847515894177,57.862410082009724,99.0,79.0,1327.0,614.0,1269.0,622.0,-58.0,8.0,58.54912467321779,-0.5858585858585859,0.10126582278481013,1
1771833232.1440449,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,206.0,160.0,424.0,924.0,,,,,,,,0
1771833232.1440449,55,7,IN3,IN3,7(IN3),-1.0,,36.607817217803586,37.52719181875922,215.0,213.0,716.0,995.0,,,,,,,,0
1771833232.1440449,35,4,OUT1,OUT1,4(OUT1),41.93971182575571,,0.0,39.71006608699658,222.0,191.0,1256.0,947.0,,,,,,,,0
1771833232.1440449,19,3,OUT1,OUT1,3(OUT1),51.96207153292989,,0.0,62.826170101081715,158.0,132.0,1149.0,843.0,,,,,,,,0
1771833232.1440449,11,1,OUT1,OUT1,1(OUT1),56.896155383978645,,0.0,35.17909305657992,114.0,88.0,1070.0,673.0,,,,,,,,0
1771833232.1440449,0,2,OUT1,OUT1,2(OUT1),56.89615413214135,,8.839998507790526,65.3339293274512,163.0,108.0,1133.0,760.0,,,,,,,,0
1771833232.1906893,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,86.0,58.0,679.0,564.0,,,,,,,,0
1771833232.1906893,70,8,OUT3,OUT3,8(OUT3),69.8481265269113,30.046313095092774,30.136918549958832,79.1325711190565,158.0,107.0,1509.0,743.0,1412.0,746.0,-97.0,3.0,97.04638066409278,-0.6139240506329114,0.028037383177570093,1
1771833232.1906893,68,8,IN2,IN2,8(IN2),99.91520005653427,39.10789833068848,38.705027310601594,69.43504733517128,76.0,74.0,651.0,610.0,,,,,,,,0
1771833232.1906893,65,7,OUT3,OUT3,7(OUT3),64.75984799532831,30.046313095092774,30.58256340898343,60.39913111023338,128.0,104.0,1428.0,669.0,1412.0,746.0,-16.0,77.0,78.64477096412705,-0.125,0.7403846153846154,1
1771833232.1906893,64,6,OUT3,OUT3,6(OUT3),94.82692539534361,25.5950065612793,30.015114125086072,57.79491003519901,99.0,78.0,1326.0,613.0,1269.0,622.0,-57.0,9.0,57.706152185014034,-0.5757575757575758,0.11538461538461539,1
1771833232.1906893,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,207.0,161.0,420.0,929.0,,,,,,,,0
1771833232.1906893,55,7,IN3,IN3,7(IN3),-1.0,,36.607817217803586,37.52719181875922,217.0,214.0,716.0,999.0,,,,,,,,0
1771833232.1906893,35,4,OUT1,OUT1,4(OUT1),41.93971182575571,,0.0,39.71006608699658,222.0,192.0,1256.0,947.0,,,,,,,,0
1771833232.1906893,19,3,OUT1,OUT1,3(OUT1),51.96207153292989,,0.0,62.826170101081715,158.0,132.0,1149.0,843.0,,,,,,,,0
1771833232.1906893,11,1,OUT1,OUT1,1(OUT1),56.896155383978645,,0.0,35.17909305657992,114.0,89.0,1069.0,674.0,,,,,,,,0
1771833232.1906893,0,2,OUT1,OUT1,2(OUT1),56.89615413214135,,8.003074169814436,65.3339293274512,161.0,108.0,1134.0,759.0,,,,,,,,0
1771833232.2244654,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,86.0,58.0,680.0,565.0,,,,,,,,0
1771833232.2244654,70,8,OUT3,OUT3,8(OUT3),66.1475611172937,30.046313095092774,30.107207066902724,78.98511684097136,157.0,106.0,1504.0,740.0,1431.0,757.0,-73.0,17.0,74.95331880577403,-0.46496815286624205,0.16037735849056603,1
1771833232.2244654,68,8,IN2,IN2,8(IN2),99.45262714128184,39.26687393188477,38.926184290881615,68.31341600517757,77.0,76.0,649.0,612.0,592.0,602.0,-57.0,-10.0,57.87054518492115,-0.7402597402597403,-0.13157894736842105,1
1771833232.2244654,65,7,OUT3,OUT3,7(OUT3),-1.0,,30.58256340898343,60.27833284801291,125.0,102.0,1425.0,666.0,,,,,,,,0
1771833232.2244654,64,6,OUT3,OUT3,6(OUT3),80.3330595415428,31.159138870239257,29.6098015869391,57.77322110768987,97.0,77.0,1323.0,610.0,1352.0,665.0,29.0,55.0,62.177166226839255,0.29896907216494845,0.7142857142857143,1
1771833232.2244654,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,211.0,163.0,413.0,939.0,,,,,,,,0
1771833232.2244654,55,7,IN3,IN3,7(IN3),-1.0,,36.607817217803586,37.52719181875922,220.0,219.0,715.0,1011.0,,,,,,,,0
1771833232.2244654,35,4,OUT1,OUT1,4(OUT1),41.939712990465175,,0.0,39.71006608699658,222.0,191.0,1256.0,947.0,,,,,,,,0
1771833232.2244654,19,3,OUT1,OUT1,3(OUT1),46.873796470093566,,0.0,62.826170101081715,158.0,133.0,1149.0,843.0,,,,,,,,0
1771833232.2244654,11,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,35.17909305657992,114.0,92.0,1068.0,676.0,,,,,,,,0
1771833232.2244654,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,7.397042917735072,65.3339293274512,160.0,108.0,1135.0,759.0,,,,,,,,0
1771833232.2661936,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,85.0,58.0,680.0,566.0,,,,,,,,0
1771833232.2661936,70,8,OUT3,OUT3,8(OUT3),79.09953597097636,,30.107207066902724,78.82714660728942,157.0,107.0,1501.0,739.0,,,,,,,,0
1771833232.2661936,68,8,IN2,IN2,8(IN2),-1.0,,38.926184290881615,68.17678917316722,77.0,76.0,649.0,613.0,,,,,,,,0
1771833232.2661936,65,7,OUT3,OUT3,7(OUT3),-1.0,,30.58256340898343,60.27833284801291,124.0,102.0,1424.0,665.0,,,,,,,,0
1771833232.2661936,64,6,OUT3,OUT3,6(OUT3),95.9062591237034,24.482180786132812,29.109062489343884,57.769374555445815,97.0,75.0,1322.0,609.0,1338.0,631.0,16.0,22.0,27.202941017470888,0.16494845360824742,0.29333333333333333,1
1771833232.2661936,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,214.0,164.0,411.0,944.0,,,,,,,,0
1771833232.2661936,55,7,IN3,IN3,7(IN3),38.23914882162341,36.405319976806645,36.49374670438486,37.49371520162937,223.0,221.0,714.0,1016.0,699.0,951.0,-15.0,-65.0,66.70832032063167,-0.06726457399103139,-0.29411764705882354,1
1771833232.2661936,35,4,OUT1,OUT1,4(OUT1),41.785521119567186,,0.0,39.71006608699658,222.0,192.0,1256.0,948.0,,,,,,,,0
1771833232.2661936,19,3,OUT1,OUT1,3(OUT1),49.2637431456468,,0.0,62.826170101081715,159.0,132.0,1149.0,843.0,,,,,,,,0
1771833232.2661936,11,1,OUT1,OUT1,1(OUT1),54.4291128635337,,0.0,35.17909305657992,113.0,91.0,1067.0,675.0,,,,,,,,0
1771833232.2661936,0,2,OUT1,OUT1,2(OUT1),56.89615488547314,,6.648328003392407,65.3339293274512,161.0,106.0,1134.0,757.0,,,,,,,,0
1771833232.3136628,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,84.0,58.0,679.0,566.0,,,,,,,,0
1771833232.3136628,70,8,OUT3,OUT3,8(OUT3),66.61012861874092,30.046313095092774,30.083265079276853,78.84824605728623,156.0,106.0,1500.0,738.0,1488.0,636.0,-12.0,-102.0,102.70345661174214,-0.07692307692307693,-0.9622641509433962,1
1771833232.3136628,68,8,IN2,IN2,8(IN2),-1.0,,38.926184290881615,68.17678917316722,77.0,77.0,648.0,614.0,,,,,,,,0
1771833232.3136628,65,7,OUT3,OUT3,7(OUT3),66.61013260564559,30.046313095092774,30.34088473518191,60.42349340424604,123.0,103.0,1422.0,665.0,1488.0,636.0,66.0,-29.0,72.09022125087424,0.5365853658536586,-0.2815533980582524,1
1771833232.3136628,64,6,OUT3,OUT3,6(OUT3),80.64143454426535,31.159138870239257,28.71338559929543,57.763975785677935,98.0,75.0,1322.0,608.0,1354.0,605.0,32.0,-3.0,32.14031735997639,0.32653061224489793,-0.04,1
1771833232.3136628,62,7,IN2,IN2,7(IN2),69.38555864173841,,49.34129421961443,36.47200867105216,216.0,167.0,406.0,951.0,,,,,,,,0
1771833232.3136628,55,7,IN3,IN3,7(IN3),-1.0,,36.49374670438486,37.41872777122611,224.0,222.0,712.0,1021.0,,,,,,,,0
1771833232.3136628,35,4,OUT1,OUT1,4(OUT1),41.86261589852657,,0.0,39.71006608699658,222.0,192.0,1256.0,948.0,,,,,,,,0
1771833232.3136628,19,3,OUT1,OUT1,3(OUT1),56.896155969162635,,0.0,62.826170101081715,159.0,133.0,1149.0,843.0,,,,,,,,0
1771833232.3136628,11,1,OUT1,OUT1,1(OUT1),49.49502599676751,,0.0,35.17909305657992,113.0,91.0,1068.0,675.0,,,,,,,,0
1771833232.3136628,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,5.796606555991097,65.3339293274512,162.0,106.0,1135.0,756.0,,,,,,,,0
1771833232.3502357,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,81.0,57.0,677.0,566.0,,,,,,,,0
1771833232.3502357,70,8,OUT3,OUT3,8(OUT3),66.76432001962011,30.046313095092774,30.070104351121678,78.69088128744475,155.0,106.0,1497.0,738.0,1412.0,703.0,-85.0,-35.0,91.92388155425118,-0.5483870967741935,-0.330188679245283,1
1771833232.3502357,68,8,IN2,IN2,8(IN2),-1.0,,38.926184290881615,68.17678917316722,78.0,77.0,648.0,616.0,,,,,,,,0
1771833232.3502357,65,7,OUT3,OUT3,7(OUT3),71.54421448477906,30.205288696289063,30.289474147080636,60.46293694480851,123.0,104.0,1421.0,663.0,1412.0,703.0,-9.0,40.0,41.0,-0.07317073170731707,0.38461538461538464,1
1771833232.3502357,64,6,OUT3,OUT3,6(OUT3),76.32411053092002,31.159138870239257,29.15226079765969,57.76022366137872,98.0,75.0,1322.0,608.0,1355.0,637.0,33.0,29.0,43.93176527297759,0.336734693877551,0.38666666666666666,1
1771833232.3502357,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,219.0,169.0,401.0,957.0,,,,,,,,0
1771833232.3502357,55,7,IN3,IN3,7(IN3),-1.0,,36.49374670438486,37.41872777122611,226.0,224.0,711.0,1027.0,,,,,,,,0
1771833232.3502357,35,4,OUT1,OUT1,4(OUT1),41.86261665281719,,0.0,39.71006608699658,222.0,192.0,1256.0,947.0,,,,,,,,0
1771833232.3502357,19,3,OUT1,OUT1,3(OUT1),56.896155937608654,,0.0,62.826170101081715,159.0,133.0,1149.0,843.0,,,,,,,,0
1771833232.3502357,11,1,OUT1,OUT1,1(OUT1),56.896155383978645,,0.0,35.17909305657992,113.0,91.0,1068.0,675.0,,,,,,,,0
1771833232.3502357,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,5.1403917564508355,65.3339293274512,161.0,105.0,1135.0,755.0,,,,,,,,0
1771833232.3934417,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,80.0,58.0,676.0,567.0,,,,,,,,0
1771833232.3934417,70,8,OUT3,OUT3,8(OUT3),79.09953825463113,,30.070104351121678,78.53349952486987,155.0,105.0,1494.0,737.0,,,,,,,,0
1771833232.3934417,68,8,IN2,IN2,8(IN2),97.60234252808931,39.743800735473634,39.33319875454031,67.34235394515518,78.0,78.0,647.0,619.0,619.0,635.0,-28.0,16.0,32.2490309931942,-0.358974358974359,0.20512820512820512,1
1771833232.3934417,65,7,OUT3,OUT3,7(OUT3),66.76431853553275,30.046313095092774,30.20429757312453,60.52046270594479,122.0,104.0,1420.0,663.0,1415.0,703.0,-5.0,40.0,40.311288741492746,-0.040983606557377046,0.38461538461538464,1
1771833232.3934417,64,6,OUT3,OUT3,6(OUT3),81.87495956440239,31.159138870239257,29.670732515494162,57.76551676415179,98.0,75.0,1322.0,608.0,1338.0,608.0,16.0,0.0,16.0,0.16326530612244897,0.0,1
1771833232.3934417,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,220.0,171.0,398.0,963.0,,,,,,,,0
1771833232.3934417,55,7,IN3,IN3,7(IN3),-1.0,,36.49374670438486,37.41872777122611,228.0,226.0,710.0,1032.0,,,,,,,,0
1771833232.3934417,35,4,OUT1,OUT1,4(OUT1),41.78552136100432,,0.0,39.71006608699658,222.0,192.0,1256.0,948.0,,,,,,,,0
1771833232.3934417,19,3,OUT1,OUT1,3(OUT1),56.896155969162635,,0.0,62.826170101081715,159.0,132.0,1149.0,843.0,,,,,,,,0
1771833232.3934417,11,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,35.17909305657992,112.0,91.0,1068.0,675.0,,,,,,,,0
1771833232.3934417,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,0.4735206038822426,65.3339293274512,161.0,104.0,1134.0,754.0,,,,,,,,0
1771833232.4400227,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,79.0,57.0,673.0,568.0,,,,,,,,0
1771833232.4400227,70,8,OUT3,OUT3,8(OUT3),79.09953825463113,,30.070104351121678,78.53349952486987,153.0,103.0,1487.0,731.0,,,,,,,,0
1771833232.4400227,68,8,IN2,IN2,8(IN2),97.60234252808931,39.743800735473634,39.49612280867648,66.47831752311612,79.0,78.0,646.0,621.0,619.0,635.0,-27.0,14.0,30.4138126514911,-0.34177215189873417,0.1794871794871795,1
1771833232.4400227,65,7,OUT3,OUT3,7(OUT3),66.76431853553275,30.046313095092774,30.15091857602498,60.64085207728359,120.0,103.0,1417.0,657.0,1415.0,703.0,-2.0,46.0,46.04345773288535,-0.016666666666666666,0.44660194174757284,1
1771833232.4400227,64,6,OUT3,OUT3,6(OUT3),81.87495956440239,31.159138870239257,30.229704874197775,57.75357065025824,97.0,74.0,1318.0,607.0,1338.0,608.0,20.0,1.0,20.024984394500787,0.20618556701030927,0.013513513513513514,1
1771833232.4400227,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,225.0,175.0,383.0,979.0,,,,,,,,0
1771833232.4400227,55,7,IN3,IN3,7(IN3),-1.0,,36.49374670438486,37.41872777122611,234.0,230.0,708.0,1045.0,,,,,,,,0
1771833232.4400227,35,4,OUT1,OUT1,4(OUT1),41.78552136100432,,0.0,39.71006608699658,222.0,192.0,1256.0,948.0,,,,,,,,0
1771833232.4400227,19,3,OUT1,OUT1,3(OUT1),56.896155969162635,,0.0,62.826170101081715,158.0,132.0,1149.0,843.0,,,,,,,,0
1771833232.4400227,11,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,35.17909305657992,110.0,89.0,1068.0,671.0,,,,,,,,0
1771833232.4400227,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,0.0,65.3339293274512,162.0,104.0,1135.0,756.0,,,,,,,,0
1771833232.487045,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,78.0,57.0,673.0,569.0,,,,,,,,0
1771833232.487045,70,8,OUT3,OUT3,8(OUT3),67.997843196219,30.046313095092774,30.059270183676333,78.5446675019613,151.0,102.0,1484.0,729.0,1433.0,651.0,-51.0,-78.0,93.1933474020544,-0.33774834437086093,-0.7647058823529411,1
1771833232.487045,68,8,IN2,IN2,8(IN2),96.98558371286371,39.90277633666992,39.64156403140511,65.69155278055986,79.0,79.0,646.0,622.0,618.0,635.0,-28.0,13.0,30.870698080866262,-0.35443037974683544,0.16455696202531644,1
1771833232.487045,65,7,OUT3,OUT3,7(OUT3),72.16097606557271,30.046313095092774,30.116149019086556,60.76492551743025,120.0,103.0,1416.0,657.0,1433.0,651.0,17.0,-6.0,18.027756377319946,0.14166666666666666,-0.05825242718446602,1
1771833232.487045,64,6,OUT3,OUT3,6(OUT3),82.18333434165243,31.159138870239257,30.6608162208849,57.74940280109056,97.0,74.0,1317.0,606.0,1351.0,591.0,34.0,-15.0,37.16180835212409,0.35051546391752575,-0.20270270270270271,1
1771833232.487045,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,229.0,176.0,378.0,985.0,,,,,,,,0
1771833232.487045,55,7,IN3,IN3,7(IN3),-1.0,,36.49374670438486,37.41872777122611,237.0,232.0,706.0,1050.0,,,,,,,,0
1771833232.487045,35,4,OUT1,OUT1,4(OUT1),41.78552156767657,,0.0,39.71006608699658,222.0,192.0,1256.0,948.0,,,,,,,,0
1771833232.487045,19,3,OUT1,OUT1,3(OUT1),51.96207222900498,,0.0,62.826170101081715,158.0,133.0,1149.0,844.0,,,,,,,,0
1771833232.487045,11,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,35.17909305657992,110.0,88.0,1068.0,670.0,,,,,,,,0
1771833232.487045,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,0.0,65.3339293274512,162.0,105.0,1136.0,757.0,,,,,,,,0
1771833232.5278068,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,76.0,57.0,673.0,570.0,,,,,,,,0
1771833232.5278068,70,8,OUT3,OUT3,8(OUT3),67.99783911276897,30.046313095092774,30.054334150875846,78.40196152109134,150.0,102.0,1482.0,728.0,1433.0,668.0,-49.0,-60.0,77.46612162745726,-0.32666666666666666,-0.5882352941176471,1
1771833232.5278068,68,8,IN2,IN2,8(IN2),96.83139250837502,39.90277633666992,39.730660477968776,64.9288713084668,80.0,79.0,646.0,623.0,620.0,636.0,-26.0,13.0,29.068883707497267,-0.325,0.16455696202531644,1
1771833232.5278068,65,7,OUT3,OUT3,7(OUT3),72.6235442624753,30.046313095092774,30.09310786040039,60.872586681223204,120.0,102.0,1415.0,657.0,1433.0,668.0,18.0,11.0,21.095023109728988,0.15,0.10784313725490197,1
1771833232.5278068,64,6,OUT3,OUT3,6(OUT3),82.49171077594696,31.159138870239257,30.824237640653298,57.75995233238773,97.0,76.0,1316.0,603.0,1354.0,591.0,38.0,-12.0,39.84971769034255,0.3917525773195876,-0.15789473684210525,1
1771833232.5278068,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,231.0,179.0,374.0,992.0,,,,,,,,0
1771833232.5278068,35,4,OUT1,OUT1,4(OUT1),41.86261815139753,,0.0,39.71006608699658,222.0,193.0,1256.0,949.0,,,,,,,,0
1771833232.5278068,19,3,OUT1,OUT1,3(OUT1),56.89615566364942,,0.0,62.826170101081715,159.0,132.0,1149.0,844.0,,,,,,,,0
1771833232.5278068,11,1,OUT1,OUT1,1(OUT1),56.896155383978645,,0.0,35.17909305657992,109.0,88.0,1068.0,670.0,,,,,,,,0
1771833232.5278068,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,0.0,65.3339293274512,163.0,106.0,1135.0,758.0,,,,,,,,0
1771833232.574963,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,76.0,57.0,672.0,570.0,,,,,,,,0
1771833232.574963,70,8,OUT3,OUT3,8(OUT3),83.26265909012689,30.68221206665039,30.27475110077439,78.24897478636301,149.0,101.0,1477.0,725.0,1432.0,741.0,-45.0,16.0,47.75981574503821,-0.30201342281879195,0.15841584158415842,1
1771833232.574963,68,8,IN2,IN2,8(IN2),96.2146393943321,40.06174850463867,39.841183172819356,64.14863306417831,80.0,80.0,646.0,626.0,,,,,,,,0
1771833232.574963,65,7,OUT3,OUT3,7(OUT3),78.32857759642698,30.68221206665039,30.286822271423343,60.99852441315992,120.0,102.0,1415.0,655.0,1354.0,636.0,-61.0,-19.0,63.89053137985315,-0.5083333333333333,-0.18627450980392157,1
1771833232.574963,64,6,OUT3,OUT3,6(OUT3),83.41685797292412,31.159138870239257,30.934062216249835,57.77003790893172,96.0,77.0,1316.0,603.0,1354.0,636.0,38.0,33.0,50.32891812864648,0.3958333333333333,0.42857142857142855,1
1771833232.574963,62,7,IN2,IN2,7(IN2),69.38555963289215,,49.34129421961443,36.47200867105216,235.0,182.0,365.0,1004.0,,,,,,,,0
1771833232.574963,35,4,OUT1,OUT1,4(OUT1),41.86261815139753,,0.0,39.71006608699658,223.0,192.0,1255.0,948.0,,,,,,,,0
1771833232.574963,19,3,OUT1,OUT1,3(OUT1),56.896155969162635,,0.0,62.826170101081715,159.0,132.0,1149.0,844.0,,,,,,,,0
1771833232.574963,11,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,35.17909305657992,111.0,86.0,1069.0,669.0,,,,,,,,0
1771833232.574963,0,2,OUT1,OUT1,2(OUT1),56.896155408076865,,0.0,65.3339293274512,163.0,107.0,1135.0,760.0,,,,,,,,0
1771833232.6161542,74,9,IN2,IN2,9(IN2),-1.0,,0.0,79.84,75.0,58.0,671.0,571.0,,,,,,,,0
1771833232.6161542,70,8,OUT3,OUT3,8(OUT3),68.92298152276884,30.046313095092774,30.197491353621164,78.07826824610761,149.0,100.0,1475.0,723.0,1408.0,679.0,-67.0,-44.0,80.15609770940699,-0.44966442953020136,-0.44,1
1771833232.6161542,68,8,IN2,IN2,8(IN2),95.28949106160792,40.22072410583496,39.96664946164434,63.39728201845907,81.0,81.0,644.0,628.0,593.0,603.0,-51.0,-25.0,56.79788728465171,-0.6296296296296297,-0.30864197530864196,1
1771833232.6161542,65,7,OUT3,OUT3,7(OUT3),73.54868045682142,203.0113311767578,30.286822271423343,60.8765273643336,120.0,103.0,1414.0,655.0,1408.0,679.0,-6.0,24.0,24.73863375370596,-0.05,0.23300970873786409,1
1771833232.6161542,64,6,OUT3,OUT3,6(OUT3),83.57104758976335,31.159138870239257,31.007870688018784,57.776286329686485,96.0,76.0,1315.0,603.0,1349.0,591.0,34.0,-12.0,36.05551275463989,0.3541666666666667,-0.15789473684210525,1
1771833232.6161542,62,7,IN2,IN2,7(IN2),-1.0,,49.34129421961443,36.47200867105216,239.0,185.0,360.0,1013.0,,,,,,,,0
1771833232.6161542,35,4,OUT1,OUT1,4(OUT1),41.939712990465175,,0.0,39.71006608699658,223.0,193.0,1255.0,948.0,,,,,,,,0
1771833232.6161542,19,3,OUT1,OUT1,3(OUT1),47.02798710886938,,0.0,62.826170101081715,158.0,133.0,1150.0,844.0,,,,,,,,0
1771833232.6161542,11,1,OUT1,OUT1,1(OUT1),56.8961562969168,,0.0,35.17909305657992,111.0,86.0,1070.0,669.0,,,,,,,,0
