Time,Global_ID,Local_ID,Lane_Path,Final_Lane,Unique_Key,Radar_Dist,Radar_Vel,Track_Vel,Score
1771504491.1523457,131,17,IN2,IN2,17(IN2),95.28949304463816,43.55920486450196,43.08953860738777,67.10321666880691
1771504491.1523457,130,7,OUT1,OUT1,7(OUT1),47.9531295821211,16.374445724487305,17.243068398658483,77.36104934584687
1771504491.1523457,126,12,IN3,IN3,12(IN3),63.83470742622199,39.425849533081056,45.59029508835712,54.21923303879719
1771504491.1523457,125,3,OUT3,OUT3,3(OUT3),94.82692617801473,36.564295578002934,36.932691893074534,65.65816106456737
1771504491.1523457,124,16,IN2,IN2,16(IN2),84.65038186800147,43.55920486450196,42.39165076618732,43.808833981928785
1771504491.1523457,123,5,OUT2,OUT2,5(OUT2),79.09953860589188,28.615536117553713,29.57009416114172,62.08280072170294
1771504491.1523457,117,15,IN2,IN2,15(IN2),-1.0,,35.537579702090824,35.53635279809877
1771504491.1523457,112,6,OUT1,OUT1,6(OUT1),101.76548063401741,,6.540251449690153,68.20347595115454
1771504491.1523457,92,3,OUT2,OUT2,3(OUT2),101.61129059972568,,0.0,69.49859315598397
1771504491.1523457,14,2,OUT1,OUT1,2(OUT1),88.81350684051385,,0.0,61.28281346281007
1771504491.213416,132,4,OUT3,OUT3,4(OUT3),64.29728249654683,37.35917015075684,37.05256221371067,68.1405370825102
1771504491.213416,131,17,IN2,IN2,17(IN2),94.98111480266488,43.55920486450196,43.25705848288047,66.1097425141362
1771504491.213416,130,7,OUT1,OUT1,7(OUT1),48.10731832950369,16.056494522094727,16.85393376292049,77.45962776214328
1771504491.213416,126,12,IN3,IN3,12(IN3),-1.0,,44.85744978196063,54.1107945727196
1771504491.213416,125,3,OUT3,OUT3,3(OUT3),95.28949461872308,36.405319976806645,36.73772935630537,65.97665025207199
1771504491.213416,124,16,IN2,IN2,16(IN2),73.7028805009159,38.7899471282959,41.658805459790834,43.03144239741077
1771504491.213416,123,5,OUT2,OUT2,5(OUT2),71.54422160560382,28.456560516357424,29.204942470020686,62.071257239082236
1771504491.213416,117,15,IN2,IN2,15(IN2),-1.0,,35.537579702090824,35.53635279809877
1771504491.213416,112,6,OUT1,OUT1,6(OUT1),101.76548088378293,,6.540251449690153,68.20347595115454
1771504491.213416,92,3,OUT2,OUT2,3(OUT2),102.07385521831644,,0.0,69.49859315598397
1771504491.213416,14,2,OUT1,OUT1,2(OUT1),88.35093632646654,,0.0,61.28281346281007
1771504491.2688901,132,4,OUT3,OUT3,4(OUT3),65.0682325728602,37.51814575195313,37.20580137570042,68.42397015822903
1771504491.2688901,131,17,IN2,IN2,17(IN2),94.05598076954296,43.71818046569825,43.41414637392705,65.16029539340913
1771504491.2688901,130,7,OUT1,OUT1,7(OUT1),48.2615085784684,15.738545036315918,16.488160385506347,77.51658775556646
1771504491.2688901,126,12,IN3,IN3,12(IN3),-1.0,,44.19176126725116,54.1107945727196
1771504491.2688901,125,3,OUT3,OUT3,3(OUT3),-1.0,,36.73772935630537,65.84469695156784
1771504491.2688901,124,16,IN2,IN2,16(IN2),84.03361591316694,43.71818046569825,42.02049924933224,42.27422596277171
1771504491.2688901,123,5,OUT2,OUT2,5(OUT2),-1.0,,29.204942470020686,61.94711472460407
1771504491.2688901,117,15,IN2,IN2,15(IN2),43.94418395251579,29.410410690307618,33.505211995791996,35.24367869797115
1771504491.2688901,112,6,OUT1,OUT1,6(OUT1),82.10624140383464,,6.540251449690153,68.20347595115454
1771504491.2688901,92,3,OUT2,OUT2,3(OUT2),101.76548076031224,,0.0,69.49859315598397
1771504491.2688901,14,2,OUT1,OUT1,2(OUT1),88.58221897121021,,0.0,61.28281346281007
1771504491.3284547,134,5,OUT3,OUT3,5(OUT3),45.02351877085704,37.836096954345706,37.836096954345706,84.09606721004724
1771504491.3284547,132,4,OUT3,OUT3,4(OUT3),65.3766147539538,37.67712135314942,37.36061516874785,68.58282510126718
1771504491.3284547,131,17,IN2,IN2,17(IN2),93.43921763431531,43.71818046569825,43.515580823215586,64.0222016506186
1771504491.3284547,130,7,OUT1,OUT1,7(OUT1),48.26150794880059,15.42059383392334,16.138076517406688,77.5399661381057
1771504491.3284547,126,12,IN3,IN3,12(IN3),62.90956733010634,37.995072555541995,43.47698618180194,52.52203948771683
1771504491.3284547,125,3,OUT3,OUT3,3(OUT3),-1.0,,36.73772935630537,65.84469695156784
1771504491.3284547,124,16,IN2,IN2,16(IN2),62.60118570343315,37.995072555541995,41.30572416388302,41.54311624543888
1771504491.3284547,123,5,OUT2,OUT2,5(OUT2),72.62355472925132,28.138611030578613,28.7856876054724,61.896903624102286
1771504491.3284547,117,15,IN2,IN2,15(IN2),-1.0,,32.79043691034278,35.17319134057521
1771504491.3284547,112,6,OUT1,OUT1,6(OUT1),62.75538173491656,5.882082223892212,6.141439303557167,67.86624722801936
1771504491.3284547,92,3,OUT2,OUT2,3(OUT2),102.3822391194234,,0.0,69.49859315598397
1771504491.3284547,14,2,OUT1,OUT1,2(OUT1),87.88836785458817,,0.0,61.28281346281007
1771504491.384909,134,5,OUT3,OUT3,5(OUT3),45.33189719049806,37.836096954345706,37.836096954345706,84.1727804818925
1771504491.384909,132,4,OUT3,OUT3,4(OUT3),-1.0,,37.36061516874785,68.44565945106464
1771504491.384909,131,17,IN2,IN2,17(IN2),92.51407797876819,43.877156066894536,43.635077641984985,62.8536396263384
1771504491.384909,130,7,OUT1,OUT1,7(OUT1),48.7240765355206,15.26161994934082,15.850665368753068,77.50016435158798
1771504491.384909,125,3,OUT3,OUT3,3(OUT3),96.98558497450576,36.08736877441407,36.43897452453196,66.33556548826826
1771504491.384909,124,16,IN2,IN2,16(IN2),92.51407665583329,43.877156066894536,41.73888098787729,40.836784619795935
1771504491.384909,123,5,OUT2,OUT2,5(OUT2),72.62355472925132,27.979635429382324,28.498606038411253,61.606666526693026
1771504491.384909,117,15,IN2,IN2,15(IN2),43.01903991718775,29.09246292114258,32.112986730289066,34.89915773427996
1771504491.384909,112,6,OUT1,OUT1,6(OUT1),62.60119230796543,5.723107051849365,5.9599961086861,67.38366131273402
1771504491.384909,92,3,OUT2,OUT2,3(OUT2),102.07386228761322,,0.0,69.49859315598397
1771504491.384909,14,2,OUT1,OUT1,2(OUT1),88.11965128546235,,0.0,61.28281346281007
1771504491.4516764,134,5,OUT3,OUT3,5(OUT3),46.102848266264836,37.67712135314942,37.77292355496478,84.59876266445058
1771504491.4516764,132,4,OUT3,OUT3,4(OUT3),-1.0,,37.36061516874785,68.44565945106464
1771504491.4516764,131,17,IN2,IN2,17(IN2),92.0515075417308,43.877156066894536,43.714740681791696,61.65357067087895
1771504491.4516764,130,7,OUT1,OUT1,7(OUT1),49.032456472182815,15.102644348144532,15.605372321969124,77.55300643453015
1771504491.4516764,125,3,OUT3,OUT3,3(OUT3),97.29396697441052,35.92839660644531,36.24369116702038,66.62800898352944
1771504491.4516764,124,16,IN2,IN2,16(IN2),61.52185932432362,37.20019798278809,40.93767153810922,40.153991112093856
1771504491.4516764,123,5,OUT2,OUT2,5(OUT2),-1.0,,28.498606038411253,61.48345319363964
1771504491.4516764,117,15,IN2,IN2,15(IN2),-1.0,,31.311777280521,34.8293594188114
1771504491.4516764,112,6,OUT1,OUT1,6(OUT1),62.60119230796543,5.723107051849365,5.871745199809303,66.95901455295007
1771504491.4516764,92,3,OUT2,OUT2,3(OUT2),102.38224021277212,,0.0,69.49859315598397
1771504491.4516764,14,2,OUT1,OUT1,2(OUT1),87.88836084010973,,0.0,61.28281346281007
1771504491.508287,134,5,OUT3,OUT3,5(OUT3),82.80009101157732,,37.77292355496478,84.42956513912168
1771504491.508287,132,4,OUT3,OUT3,4(OUT3),66.84141770996786,38.154048156738284,37.71531617836822,68.56062452441462
1771504491.508287,131,17,IN2,IN2,17(IN2),91.58893480995029,44.036131668090825,43.82029967742862,60.46335898134783
1771504491.508287,130,7,OUT1,OUT1,7(OUT1),49.649216834988344,14.784693145751953,15.336253516026707,77.64193647899083
1771504491.508287,125,3,OUT3,OUT3,3(OUT3),97.75653485812454,35.76942100524902,36.076894462287754,66.9160559178206
1771504491.508287,124,16,IN2,IN2,16(IN2),61.52185868687996,36.72327117919922,40.25834452700082,39.493577127711134
1771504491.508287,123,5,OUT2,OUT2,5(OUT2),73.54869241511621,27.820659828186034,28.225124319486927,61.41995513235882
1771504491.508287,117,15,IN2,IN2,15(IN2),-1.0,,31.0958302678974,34.8293594188114
1771504491.508287,112,6,OUT1,OUT1,6(OUT1),62.447000672659804,5.564131879806519,5.764852970285028,66.56937602349169
1771504491.508287,92,3,OUT2,OUT2,3(OUT2),102.38224212310062,,0.0,69.49859315598397
1771504491.508287,14,2,OUT1,OUT1,2(OUT1),88.65931613245475,,0.0,61.28281346281007
1771504491.5654182,134,5,OUT3,OUT3,5(OUT3),66.30175244080606,,37.77292355496478,84.42956513912168
1771504491.5654182,132,4,OUT3,OUT3,4(OUT3),67.99784066521148,38.31302375793457,37.941094394698666,68.7272244503941
1771504491.5654182,131,17,IN2,IN2,17(IN2),90.20122426810632,44.036131668090825,43.89112657145429,59.40741144924212
1771504491.5654182,130,7,OUT1,OUT1,7(OUT1),49.64921623820495,14.466743659973146,15.051122290759967,77.74154694843449
1771504491.5654182,125,3,OUT3,OUT3,3(OUT3),99.29843582403673,35.451469802856444,35.86519491085742,67.1394389222527
1771504491.5654182,124,16,IN2,IN2,16(IN2),90.20121879808086,44.036131668090825,40.71343315891718,38.85445888281766
1771504491.5654182,123,5,OUT2,OUT2,5(OUT2),74.16544874858273,27.502708625793456,27.964789288756375,61.316580015835235
1771504491.5654182,117,15,IN2,IN2,15(IN2),41.63133243219019,28.456560516357424,29.94687478418311,34.56198783941923
1771504491.5654182,112,6,OUT1,OUT1,6(OUT1),61.98443007030937,20.9847261428833,5.764852970285028,66.4362372714447
1771504491.5654182,92,3,OUT2,OUT2,3(OUT2),101.91967316063888,,0.0,69.49859315598397
1771504491.5654182,14,2,OUT1,OUT1,2(OUT1),88.81350481727941,,0.0,61.28281346281007
1771504491.6242478,134,5,OUT3,OUT3,5(OUT3),48.261510184059354,37.20019798278809,37.5052647225422,84.04005660317974
1771504491.6242478,132,4,OUT3,OUT3,4(OUT3),68.30622121077447,38.47199935913086,38.1267492682374,68.9301087211094
1771504491.6242478,131,17,IN2,IN2,17(IN2),-1.0,,43.89112657145429,59.28859662634363
1771504491.6242478,130,7,OUT1,OUT1,7(OUT1),49.957599438001466,14.307768058776857,14.807360334923786,77.77635961316126
1771504491.6242478,125,3,OUT3,OUT3,3(OUT3),-1.0,,35.86519491085742,67.00516004440819
1771504491.6242478,124,16,IN2,IN2,16(IN2),59.44028985521429,35.92839660644531,40.0074786072204,38.23562146211066
1771504491.6242478,123,5,OUT2,OUT2,5(OUT2),74.47383512607364,27.343734741210938,27.752224535893177,61.28446526014427
1771504491.6242478,117,15,IN2,IN2,15(IN2),-1.0,,29.830789512005726,34.49286386374039
1771504491.6242478,112,6,OUT1,OUT1,6(OUT1),63.37213870152606,5.246181535720825,5.5572309340477295,66.25052974888192
1771504491.6242478,92,3,OUT2,OUT2,3(OUT2),101.91966581090104,,0.0,69.49859315598397
1771504491.6242478,14,2,OUT1,OUT1,2(OUT1),88.35093471633654,,0.0,61.28281346281007
1771504491.678961,134,5,OUT3,OUT3,5(OUT3),48.569888806639604,37.51814575195313,37.51023037351447,83.64770973910397
1771504491.678961,132,4,OUT3,OUT3,4(OUT3),68.92297894175928,38.47199935913086,38.24331074044555,69.17770375951673
1771504491.678961,131,17,IN2,IN2,17(IN2),88.96770189343287,44.19510383605957,44.010669242791856,58.26752317613928
1771504491.678961,130,7,OUT1,OUT1,7(OUT1),50.11178809381115,14.148792457580567,14.591401698233167,77.81438069848961
1771504491.678961,125,3,OUT3,OUT3,3(OUT3),99.91519829714692,35.292494201660155,35.63780888729849,67.33768502359601
1771504491.678961,124,16,IN2,IN2,16(IN2),58.900624237577325,35.92839660644531,39.35091961674188,37.63611343409039
1771504491.678961,123,5,OUT2,OUT2,5(OUT2),-1.0,,27.752224535893177,61.161896329623985
1771504491.678961,117,15,IN2,IN2,15(IN2),-1.0,,29.830789512005726,34.49286386374039
1771504491.678961,112,6,OUT1,OUT1,6(OUT1),75.86154056932774,5.246181535720825,5.445534365602771,65.90988652049967
1771504491.678961,92,3,OUT2,OUT2,3(OUT2),102.38223783225402,,0.0,69.49859315598397
1771504491.678961,14,2,OUT1,OUT1,2(OUT1),87.88836084010973,,0.0,61.28281346281007
1771504491.7375398,134,5,OUT3,OUT3,5(OUT3),49.186649212424264,37.51814575195313,37.51302419076337,83.37627493103014
1771504491.7375398,132,4,OUT3,OUT3,4(OUT3),82.80010119969063,,38.24331074044555,69.0393483519977
1771504491.7375398,131,17,IN2,IN2,17(IN2),88.35094132140641,44.19510383605957,44.07636365751196,57.13748287326758
1771504491.7375398,130,7,OUT1,OUT1,7(OUT1),54.73749051416612,13.989817714691162,14.394129326735213,77.92245153720164
1771504491.7375398,125,3,OUT3,OUT3,3(OUT3),-1.0,,35.63780888729849,67.20300965354882
1771504491.7375398,124,16,IN2,IN2,16(IN2),58.515152645681894,35.76942100524902,38.647974861187684,37.11128420959069
1771504491.7375398,123,5,OUT2,OUT2,5(OUT2),75.39896761744649,27.02578353881836,27.46280250759957,61.248254448810464
1771504491.7375398,117,15,IN2,IN2,15(IN2),-1.0,,29.830789512005726,34.49286386374039
1771504491.7375398,112,6,OUT1,OUT1,6(OUT1),63.21794978672051,5.0872063636779785,5.323088771285324,65.58057974915671
1771504491.7375398,92,3,OUT2,OUT2,3(OUT2),102.53642960886684,,0.0,69.49859315598397
1771504491.7375398,14,2,OUT1,OUT1,2(OUT1),88.35093471633654,,0.0,61.28281346281007
1771504491.8068273,134,5,OUT3,OUT3,5(OUT3),51.34530768668318,37.0412223815918,37.35306248400442,83.0848091908905
1771504491.8068273,132,4,OUT3,OUT3,4(OUT3),70.31070279328084,38.63097496032715,38.397106231557835,69.05938802839184
1771504491.8068273,131,17,IN2,IN2,17(IN2),87.57998446988012,44.19510383605957,44.11678917919211,55.90604095176355
1771504491.8068273,130,7,OUT1,OUT1,7(OUT1),55.04586998567344,13.671867370605469,14.157284051793962,77.98575123254611
1771504491.8068273,125,3,OUT3,OUT3,3(OUT3),101.30290709713381,34.656591796875,35.228049746876735,67.55060428225676
1771504491.8068273,124,16,IN2,IN2,16(IN2),57.358727132122,35.451469802856444,37.816524398846376,36.648501990681254
1771504491.8068273,123,5,OUT2,OUT2,5(OUT2),76.01573148121538,26.548858451843262,27.135317416004455,61.29860100306937
1771504491.8068273,117,15,IN2,IN2,15(IN2),57.05034696442971,35.451469802856444,32.79934818811957,34.19510670939463
1771504491.8068273,112,6,OUT1,OUT1,6(OUT1),76.63249307031784,,5.323088771285324,65.44941858965839
1771504491.8068273,92,3,OUT2,OUT2,3(OUT2),102.07386021974843,,0.0,69.49859315598397
1771504491.8068273,14,2,OUT1,OUT1,2(OUT1),88.50512368785424,,0.0,61.28281346281007
1771504491.867024,134,5,OUT3,OUT3,5(OUT3),50.72855003754691,37.51814575195313,37.4080200741002,82.67348596938051
1771504491.867024,132,4,OUT3,OUT3,4(OUT3),-1.0,,38.397106231557835,68.92126925233505
1771504491.867024,131,17,IN2,IN2,17(IN2),86.5006474602784,44.036131668090825,44.089887086390384,54.797963767013165
1771504491.867024,130,7,OUT1,OUT1,7(OUT1),63.372137368957745,,14.157284051793962,77.82977973008101
1771504491.867024,125,3,OUT3,OUT3,3(OUT3),101.4570983644599,34.49761962890625,34.96061960188557,67.6686160406609
1771504491.867024,124,16,IN2,IN2,16(IN2),56.74196632282673,35.292494201660155,37.09416474155878,36.307706497892475
1771504491.867024,123,5,OUT2,OUT2,5(OUT2),76.6324932823839,26.389882850646973,26.8808427353463,61.36607818317907
1771504491.867024,117,15,IN2,IN2,15(IN2),56.741964682710375,35.292494201660155,33.52170784540717,33.83586581123108
1771504491.867024,112,6,OUT1,OUT1,6(OUT1),76.63249261756916,,5.323088771285324,65.44941858965839
1771504491.867024,92,3,OUT2,OUT2,3(OUT2),102.38223783225402,,0.0,69.49859315598397
1771504491.867024,14,2,OUT1,OUT1,2(OUT1),88.19674244003504,,0.0,61.28281346281007
1771504491.9269063,134,5,OUT3,OUT3,5(OUT3),51.65369081900138,37.35917015075684,37.39189146615341,82.31664888798386
1771504491.9269063,132,4,OUT3,OUT3,4(OUT3),71.6984123524132,38.63097496032715,38.49474525644712,68.86224630789937
1771504491.9269063,131,17,IN2,IN2,17(IN2),86.5006474602784,44.036131668090825,44.072123742488024,53.80070932220636
1771504491.9269063,130,7,OUT1,OUT1,7(OUT1),63.526326708438575,,14.157284051793962,77.82977973008101
1771504491.9269063,125,3,OUT3,OUT3,3(OUT3),102.22804799792443,34.17966842651367,34.691389407378445,67.79748583919793
1771504491.9269063,124,16,IN2,IN2,16(IN2),56.587777670613605,35.133518600463866,36.37557591251825,35.942622800642056
1771504491.9269063,123,5,OUT2,OUT2,5(OUT2),76.94086972701415,26.230907249450684,26.66379999779772,61.434975595462255
1771504491.9269063,117,15,IN2,IN2,15(IN2),55.9710169105722,35.133518600463866,34.2402966744477,33.48402826702151
1771504491.9269063,112,6,OUT1,OUT1,6(OUT1),76.47830003321275,,5.323088771285324,65.44941858965839
1771504491.9269063,92,3,OUT2,OUT2,3(OUT2),102.2280543976915,,0.0,69.49859315598397
1771504491.9269063,14,2,OUT1,OUT1,2(OUT1),88.81351112602837,,0.0,61.28281346281007
1771504491.9795156,134,5,OUT3,OUT3,5(OUT3),51.96206912197905,37.35917015075684,37.3811283114841,81.92960177371556
1771504491.9795156,132,4,OUT3,OUT3,4(OUT3),72.16097678462356,38.7899471282959,38.60281381131461,68.83271856282971
1771504491.9795156,131,17,IN2,IN2,17(IN2),-1.0,,44.072123742488024,53.693107903561945
1771504491.9795156,130,7,OUT1,OUT1,7(OUT1),50.882738338272645,13.353917026519776,13.798276471308922,77.86690422968445
1771504491.9795156,125,3,OUT3,OUT3,3(OUT3),102.69061600283591,33.861717224121094,34.4130872895159,67.90736691051568
1771504491.9795156,124,16,IN2,IN2,16(IN2),-1.0,,35.88203145635969,35.87073755504077
1771504491.9795156,123,5,OUT2,OUT2,5(OUT2),77.09506046763356,25.912957763671876,26.41554802610044,61.553236474752445
1771504491.9795156,117,15,IN2,IN2,15(IN2),55.97101610252304,34.97454299926758,34.52667257867099,33.1393668912178
1771504491.9795156,112,6,OUT1,OUT1,6(OUT1),76.63249210990142,,5.323088771285324,65.44941858965839
1771504491.9795156,92,3,OUT2,OUT2,3(OUT2),102.38224212310062,,0.0,69.49859315598397
1771504491.9795156,14,2,OUT1,OUT1,2(OUT1),-1.0,,0.0,61.28281346281007
1771504492.0251715,134,5,OUT3,OUT3,5(OUT3),52.57883200285303,37.35917015075684,37.37391772186906,81.50840660485493
1771504492.0251715,132,4,OUT3,OUT3,4(OUT3),-1.0,,38.60281381131461,68.69505312570405
1771504492.0251715,131,17,IN2,IN2,17(IN2),85.26713325007267,44.036131668090825,44.05793913198767,52.7741508023622
1771504492.0251715,130,7,OUT1,OUT1,7(OUT1),51.3453109691508,13.194941425323487,13.570411621460446,77.64287830841056
1771504492.0251715,125,3,OUT3,OUT3,3(OUT3),102.99899639887991,33.702741622924805,34.17775061858207,67.99549821476346
1771504492.0251715,124,16,IN2,IN2,16(IN2),55.66263706720617,34.81556739807129,35.46272408974183,35.59723179907412
1771504492.0251715,123,5,OUT2,OUT2,5(OUT2),-1.0,,26.41554802610044,61.430130001802944
1771504492.0251715,117,15,IN2,IN2,15(IN2),55.971018095184924,34.81556739807129,34.62335674074274,32.801663699924276
1771504492.0251715,112,6,OUT1,OUT1,6(OUT1),76.3241088573219,,5.323088771285324,65.44941858965839
1771504492.0251715,92,3,OUT2,OUT2,3(OUT2),101.91966581090104,,0.0,69.49859315598397
1771504492.0251715,14,2,OUT1,OUT1,2(OUT1),-1.0,,0.0,61.28281346281007
1771504492.0797997,134,5,OUT3,OUT3,5(OUT3),52.73302096316852,37.35917015075684,37.36907863191964,81.13623899210454
1771504492.0797997,132,4,OUT3,OUT3,4(OUT3),-1.0,,38.60281381131461,68.69505312570405
1771504492.0797997,131,17,IN2,IN2,17(IN2),84.65037414818339,43.877156066894536,43.99348232136266,52.00770695674065
1771504492.0797997,130,7,OUT1,OUT1,7(OUT1),63.5263282303458,,13.570411621460446,77.48759255179374
1771504492.0797997,125,3,OUT3,OUT3,3(OUT3),103.15318987790518,33.38479042053223,33.91651497838101,68.02629899204818
1771504492.0797997,124,16,IN2,IN2,16(IN2),84.6503750048207,43.877156066894536,36.11826169502748,35.181336103252484
1771504492.0797997,123,5,OUT2,OUT2,5(OUT2),-1.0,,26.41554802610044,61.430130001802944
1771504492.0797997,117,15,IN2,IN2,15(IN2),-1.0,,34.62335674074274,32.73606037252443
1771504492.0797997,112,6,OUT1,OUT1,6(OUT1),63.603425117154735,,5.323088771285324,65.44941858965839
1771504492.0797997,92,3,OUT2,OUT2,3(OUT2),102.38224111353009,,0.0,69.49859315598397
1771504492.0797997,14,2,OUT1,OUT1,2(OUT1),-1.0,,0.0,61.28281346281007
1771504492.1337645,134,5,OUT3,OUT3,5(OUT3),53.19559321369248,37.35917015075684,37.365828503830905,80.7547982709992
1771504492.1337645,132,4,OUT3,OUT3,4(OUT3),73.85706815964933,38.7899471282959,38.68857938952826,68.78974373371386
1771504492.1337645,131,17,IN2,IN2,17(IN2),83.87942529924702,43.877156066894536,43.95386098579495,51.40010904045231
1771504492.1337645,130,7,OUT1,OUT1,7(OUT1),52.270447081050456,13.035966682434083,13.350776519187743,77.39079920775688
1771504492.1337645,125,3,OUT3,OUT3,3(OUT3),-1.0,,33.91651497838101,67.89024639406409
1771504492.1337645,124,16,IN2,IN2,16(IN2),54.58330609781032,34.49761962890625,36.765839934468396,34.938318537861385
1771504492.1337645,123,5,OUT2,OUT2,5(OUT2),-1.0,,26.41554802610044,61.430130001802944
1771504492.1337645,117,15,IN2,IN2,15(IN2),54.81459053600781,34.49761962890625,34.57360890900603,32.47064516364313
1771504492.1337645,112,6,OUT1,OUT1,6(OUT1),63.52632823585748,,5.323088771285324,65.44941858965839
1771504492.1337645,92,3,OUT2,OUT2,3(OUT2),102.53642960886684,,0.0,69.49859315598397
1771504492.1337645,14,2,OUT1,OUT1,2(OUT1),-1.0,,0.0,61.28281346281007
1771504492.2009513,134,5,OUT3,OUT3,5(OUT3),54.27492155201077,37.35917015075684,37.36364480601219,80.29077802816388
1771504492.2009513,132,4,OUT3,OUT3,4(OUT3),74.47383037299717,38.7899471282959,38.72730921045206,68.79535478497016
1771504492.2009513,131,17,IN2,IN2,17(IN2),82.80010046199493,43.877156066894536,43.928272053437546,50.771300094007415
1771504492.2009513,130,7,OUT1,OUT1,7(OUT1),52.116259124685236,12.876991081237794,13.17858097401371,77.1056798225766
1771504492.2009513,125,3,OUT3,OUT3,3(OUT3),-1.0,,33.91651497838101,67.89024639406409
1771504492.2009513,124,16,IN2,IN2,16(IN2),-1.0,,37.110783901447654,34.86844190078566
1771504492.2009513,123,5,OUT2,OUT2,5(OUT2),-1.0,,26.41554802610044,61.430130001802944
1771504492.2009513,112,6,OUT1,OUT1,6(OUT1),76.78667829223973,,5.323088771285324,65.44941858965839
1771504492.2009513,92,3,OUT2,OUT2,3(OUT2),102.38223588656648,,0.0,69.49859315598397
1771504492.2009513,14,2,OUT1,OUT1,2(OUT1),88.35093438438781,,0.0,61.28281346281007
1771504492.250081,134,5,OUT3,OUT3,5(OUT3),55.04587523027578,37.35917015075684,37.362177384997125,79.84486055401683
1771504492.250081,132,4,OUT3,OUT3,4(OUT3),-1.0,,38.72730921045206,68.65776407540022
1771504492.250081,131,17,IN2,IN2,17(IN2),82.18333332510853,43.71818046569825,43.85884146824554,50.137618217413944
1771504492.250081,130,7,OUT1,OUT1,7(OUT1),64.14308851765857,,13.17858097401371,76.95146846293144
1771504492.250081,125,3,OUT3,OUT3,3(OUT3),-1.0,,33.91651497838101,67.89024639406409
1771504492.250081,124,16,IN2,IN2,16(IN2),-1.0,,37.110783901447654,34.86844190078566
1771504492.250081,123,5,OUT2,OUT2,5(OUT2),-1.0,,26.41554802610044,61.430130001802944
1771504492.250081,112,6,OUT1,OUT1,6(OUT1),76.7866826564815,,5.323088771285324,65.44941858965839
1771504492.250081,92,3,OUT2,OUT2,3(OUT2),102.38224225581268,,0.0,69.49859315598397
1771504492.250081,14,2,OUT1,OUT1,2(OUT1),-1.0,,0.0,61.28281346281007
1771504492.2993433,134,5,OUT3,OUT3,5(OUT3),56.12520491803647,37.0412223815918,37.25692656286683,79.36914361341039
1771504492.2993433,132,4,OUT3,OUT3,4(OUT3),-1.0,,38.72730921045206,68.65776407540022
1771504492.2993433,131,17,IN2,IN2,17(IN2),-1.0,,43.85884146824554,50.03734298097912
1771504492.2993433,130,7,OUT1,OUT1,7(OUT1),64.14308851765857,,13.17858097401371,76.95146846293144
1771504492.2993433,125,3,OUT3,OUT3,3(OUT3),-1.0,,33.91651497838101,67.89024639406409
1771504492.2993433,124,16,IN2,IN2,16(IN2),52.73301902649357,33.702741622924805,35.574841788877734,34.62804361922896
1771504492.2993433,123,5,OUT2,OUT2,5(OUT2),-1.0,,26.41554802610044,61.430130001802944
1771504492.2993433,112,6,OUT1,OUT1,6(OUT1),63.988900530363146,,5.323088771285324,65.44941858965839
1771504492.2993433,92,3,OUT2,OUT2,3(OUT2),103.15318803916166,,0.0,69.49859315598397
1771504492.2993433,14,2,OUT1,OUT1,2(OUT1),88.81350684051385,,0.0,61.28281346281007
1771504492.353836,134,5,OUT3,OUT3,5(OUT3),56.58777621896212,37.0412223815918,37.18619167427086,78.85223916381665
1771504492.353836,132,4,OUT3,OUT3,4(OUT3),-1.0,,38.72730921045206,68.65776407540022
1771504492.353836,131,17,IN2,IN2,17(IN2),-1.0,,43.85884146824554,50.03734298097912
1771504492.353836,130,7,OUT1,OUT1,7(OUT1),52.27044947187058,12.241090393066406,12.74964364010276,76.65666953575438
1771504492.353836,125,3,OUT3,OUT3,3(OUT3),-1.0,,33.91651497838101,67.89024639406409
1771504492.353836,124,16,IN2,IN2,16(IN2),80.4872480494589,43.55920486450196,36.22875433312822,34.278880156159595
1771504492.353836,123,5,OUT2,OUT2,5(OUT2),-1.0,,26.41554802610044,61.430130001802944
1771504492.353836,112,6,OUT1,OUT1,6(OUT1),64.2972810129139,,5.214655514403077,65.44941858965839
1771504492.353836,92,3,OUT2,OUT2,3(OUT2),102.0738565952014,,0.0,69.49859315598397
1771504492.353836,14,2,OUT1,OUT1,2(OUT1),88.3509341141741,,0.0,61.28281346281007
1771504492.4102957,134,5,OUT3,OUT3,5(OUT3),56.587775242886096,37.51814575195313,37.29504715526583,78.36567597267094
1771504492.4102957,132,4,OUT3,OUT3,4(OUT3),77.24925194849364,38.7899471282959,38.75897003958981,68.46334173737885
1771504492.4102957,131,17,IN2,IN2,17(IN2),-1.0,,43.85884146824554,50.03734298097912
1771504492.4102957,130,7,OUT1,OUT1,7(OUT1),63.988898225728974,,12.74964364010276,76.50335619668287
1771504492.4102957,124,16,IN2,IN2,16(IN2),51.807880182623265,33.22581825256348,36.71883170566574,33.90200068807928
1771504492.4102957,123,5,OUT2,OUT2,5(OUT2),-1.0,,26.41554802610044,61.430130001802944
1771504492.4102957,112,6,OUT1,OUT1,6(OUT1),63.988900730720424,,0.0,65.44941858965839
1771504492.4102957,92,3,OUT2,OUT2,3(OUT2),80.94981428637733,23.687304496765137,0.0,69.49859315598397
1771504492.4102957,14,2,OUT1,OUT1,2(OUT1),88.35093586429849,,0.0,61.28281346281007
